split,source,relpath,label
train,pneu_ds,train/normal/IM-0289-0001.jpeg,0
train,pneu_ds,train/normal/IM-0290-0001.jpeg,0
train,pneu_ds,train/normal/IM-0291-0001.jpeg,0
train,pneu_ds,train/normal/IM-0292-0001.jpeg,0
train,pneu_ds,train/normal/IM-0293-0001.jpeg,0
train,pneu_ds,train/normal/IM-0295-0001.jpeg,0
train,pneu_ds,train/normal/IM-0299-0001.jpeg,0
train,pneu_ds,train/normal/IM-0301-0001.jpeg,0
train,pneu_ds,train/normal/IM-0302-0001.jpeg,0
train,pneu_ds,train/normal/IM-0303-0001.jpeg,0
train,pneu_ds,train/normal/IM-0305-0001.jpeg,0
train,pneu_ds,train/normal/IM-0306-0001.jpeg,0
train,pneu_ds,train/normal/IM-0307-0001.jpeg,0
train,pneu_ds,train/normal/IM-0309-0001.jpeg,0
train,pneu_ds,train/normal/IM-0313-0001.jpeg,0
train,pneu_ds,train/normal/IM-0314-0001.jpeg,0
train,pneu_ds,train/normal/IM-0317-0001.jpeg,0
train,pneu_ds,train/normal/IM-0319-0001.jpeg,0
train,pneu_ds,train/normal/IM-0320-0001.jpeg,0
train,pneu_ds,train/normal/IM-0324-0001.jpeg,0
train,pneu_ds,train/normal/IM-0325-0001.jpeg,0
train,pneu_ds,train/normal/IM-0326-0001.jpeg,0
train,pneu_ds,train/normal/IM-0330-0001.jpeg,0
train,pneu_ds,train/normal/IM-0332-0001.jpeg,0
train,pneu_ds,train/normal/IM-0333-0001.jpeg,0
train,pneu_ds,train/normal/IM-0335-0001.jpeg,0
train,pneu_ds,train/normal/IM-0338-0001.jpeg,0
train,pneu_ds,train/normal/IM-0339-0001.jpeg,0
train,pneu_ds,train/normal/IM-0341-0001.jpeg,0
train,pneu_ds,train/normal/IM-0346-0001.jpeg,0
train,pneu_ds,train/normal/IM-0347-0001.jpeg,0
train,pneu_ds,train/normal/IM-0348-0001.jpeg,0
train,pneu_ds,train/normal/IM-0349-0001.jpeg,0
train,pneu_ds,train/normal/IM-0350-0001.jpeg,0
train,pneu_ds,train/normal/IM-0351-0001.jpeg,0
train,pneu_ds,train/normal/IM-0353-0001.jpeg,0
train,pneu_ds,train/normal/IM-0354-0001.jpeg,0
train,pneu_ds,train/normal/IM-0355-0001.jpeg,0
train,pneu_ds,train/normal/IM-0357-0001.jpeg,0
train,pneu_ds,train/normal/IM-0358-0001.jpeg,0
train,pneu_ds,train/normal/IM-0361-0001.jpeg,0
train,pneu_ds,train/normal/IM-0362-0001.jpeg,0
train,pneu_ds,train/normal/IM-0365-0001.jpeg,0
train,pneu_ds,train/normal/IM-0367-0001.jpeg,0
train,pneu_ds,train/normal/IM-0372-0001.jpeg,0
train,pneu_ds,train/normal/IM-0375-0001.jpeg,0
train,pneu_ds,train/normal/IM-0377-0001.jpeg,0
train,pneu_ds,train/normal/IM-0381-0001.jpeg,0
train,pneu_ds,train/normal/IM-0383-0001.jpeg,0
train,pneu_ds,train/normal/IM-0384-0001.jpeg,0
train,pneu_ds,train/normal/IM-0387-0001.jpeg,0
train,pneu_ds,train/normal/IM-0388-0001.jpeg,0
train,pneu_ds,train/normal/IM-0389-0001.jpeg,0
train,pneu_ds,train/normal/IM-0391-0001.jpeg,0
train,pneu_ds,train/normal/IM-0392-0001.jpeg,0
train,pneu_ds,train/normal/IM-0394-0001.jpeg,0
train,pneu_ds,train/normal/IM-0395-0001.jpeg,0
train,pneu_ds,train/normal/IM-0399-0001.jpeg,0
train,pneu_ds,train/normal/IM-0400-0001.jpeg,0
train,pneu_ds,train/normal/IM-0403-0001.jpeg,0
train,pneu_ds,train/normal/IM-0405-0001.jpeg,0
train,pneu_ds,train/normal/IM-0408-0001.jpeg,0
train,pneu_ds,train/normal/IM-0409-0001.jpeg,0
train,pneu_ds,train/normal/IM-0410-0001.jpeg,0
train,pneu_ds,train/normal/IM-0411-0001.jpeg,0
train,pneu_ds,train/normal/IM-0414-0001.jpeg,0
train,pneu_ds,train/normal/IM-0416-0001.jpeg,0
train,pneu_ds,train/normal/IM-0417-0001.jpeg,0
train,pneu_ds,train/normal/IM-0420-0001.jpeg,0
train,pneu_ds,train/normal/IM-0421-0001.jpeg,0
train,pneu_ds,train/normal/IM-0423-0001.jpeg,0
train,pneu_ds,train/normal/IM-0424-0001.jpeg,0
train,pneu_ds,train/normal/IM-0425-0001.jpeg,0
train,pneu_ds,train/normal/IM-0428-0001.jpeg,0
train,pneu_ds,train/normal/IM-0429-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0429-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0429-0001.jpeg,0
train,pneu_ds,train/normal/IM-0430-0001.jpeg,0
train,pneu_ds,train/normal/IM-0433-0001.jpeg,0
train,pneu_ds,train/normal/IM-0434-0001.jpeg,0
train,pneu_ds,train/normal/IM-0435-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0435-0001.jpeg,0
train,pneu_ds,train/normal/IM-0437-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0437-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0438-0001.jpeg,0
train,pneu_ds,train/normal/IM-0441-0001.jpeg,0
train,pneu_ds,train/normal/IM-0442-0001.jpeg,0
train,pneu_ds,train/normal/IM-0445-0001.jpeg,0
train,pneu_ds,train/normal/IM-0446-0001.jpeg,0
train,pneu_ds,train/normal/IM-0449-0001.jpeg,0
train,pneu_ds,train/normal/IM-0450-0001.jpeg,0
train,pneu_ds,train/normal/IM-0451-0001.jpeg,0
train,pneu_ds,train/normal/IM-0453-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0453-0001.jpeg,0
train,pneu_ds,train/normal/IM-0457-0001.jpeg,0
train,pneu_ds,train/normal/IM-0458-0001.jpeg,0
train,pneu_ds,train/normal/IM-0460-0001.jpeg,0
train,pneu_ds,train/normal/IM-0461-0001.jpeg,0
train,pneu_ds,train/normal/IM-0463-0001.jpeg,0
train,pneu_ds,train/normal/IM-0464-0001.jpeg,0
train,pneu_ds,train/normal/IM-0465-0001.jpeg,0
train,pneu_ds,train/normal/IM-0466-0001.jpeg,0
train,pneu_ds,train/normal/IM-0473-0001.jpeg,0
train,pneu_ds,train/normal/IM-0474-0001.jpeg,0
train,pneu_ds,train/normal/IM-0475-0001.jpeg,0
train,pneu_ds,train/normal/IM-0477-0001.jpeg,0
train,pneu_ds,train/normal/IM-0478-0001.jpeg,0
train,pneu_ds,train/normal/IM-0479-0001.jpeg,0
train,pneu_ds,train/normal/IM-0481-0001.jpeg,0
train,pneu_ds,train/normal/IM-0482-0001.jpeg,0
train,pneu_ds,train/normal/IM-0483-0001.jpeg,0
train,pneu_ds,train/normal/IM-0485-0001.jpeg,0
train,pneu_ds,train/normal/IM-0486-0001.jpeg,0
train,pneu_ds,train/normal/IM-0489-0001.jpeg,0
train,pneu_ds,train/normal/IM-0494-0001.jpeg,0
train,pneu_ds,train/normal/IM-0495-0001.jpeg,0
train,pneu_ds,train/normal/IM-0496-0001.jpeg,0
train,pneu_ds,train/normal/IM-0497-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0497-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0497-0001.jpeg,0
train,pneu_ds,train/normal/IM-0499-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0499-0001.jpeg,0
train,pneu_ds,train/normal/IM-0500-0001.jpeg,0
train,pneu_ds,train/normal/IM-0501-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0501-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0501-0001.jpeg,0
train,pneu_ds,train/normal/IM-0504-0001.jpeg,0
train,pneu_ds,train/normal/IM-0505-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0505-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0505-0001.jpeg,0
train,pneu_ds,train/normal/IM-0506-0001.jpeg,0
train,pneu_ds,train/normal/IM-0508-0001.jpeg,0
train,pneu_ds,train/normal/IM-0509-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0509-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0509-0001.jpeg,0
train,pneu_ds,train/normal/IM-0512-0001.jpeg,0
train,pneu_ds,train/normal/IM-0513-0001.jpeg,0
train,pneu_ds,train/normal/IM-0514-0001.jpeg,0
train,pneu_ds,train/normal/IM-0515-0001.jpeg,0
train,pneu_ds,train/normal/IM-0516-0001.jpeg,0
train,pneu_ds,train/normal/IM-0517-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0517-0001.jpeg,0
train,pneu_ds,train/normal/IM-0519-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0519-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0519-0001.jpeg,0
train,pneu_ds,train/normal/IM-0521-0001.jpeg,0
train,pneu_ds,train/normal/IM-0522-0001.jpeg,0
train,pneu_ds,train/normal/IM-0523-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0523-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0523-0001-0003.jpeg,0
train,pneu_ds,train/normal/IM-0523-0001.jpeg,0
train,pneu_ds,train/normal/IM-0524-0001.jpeg,0
train,pneu_ds,train/normal/IM-0526-0001.jpeg,0
train,pneu_ds,train/normal/IM-0527-0001.jpeg,0
train,pneu_ds,train/normal/IM-0531-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0533-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0533-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0533-0001.jpeg,0
train,pneu_ds,train/normal/IM-0534-0001.jpeg,0
train,pneu_ds,train/normal/IM-0536-0001.jpeg,0
train,pneu_ds,train/normal/IM-0538-0001.jpeg,0
train,pneu_ds,train/normal/IM-0540-0001.jpeg,0
train,pneu_ds,train/normal/IM-0541-0001.jpeg,0
train,pneu_ds,train/normal/IM-0542-0001.jpeg,0
train,pneu_ds,train/normal/IM-0544-0001.jpeg,0
train,pneu_ds,train/normal/IM-0545-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0545-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0545-0001.jpeg,0
train,pneu_ds,train/normal/IM-0546-0001.jpeg,0
train,pneu_ds,train/normal/IM-0547-0001.jpeg,0
train,pneu_ds,train/normal/IM-0548-0001.jpeg,0
train,pneu_ds,train/normal/IM-0549-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0551-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0551-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0551-0001.jpeg,0
train,pneu_ds,train/normal/IM-0552-0001.jpeg,0
train,pneu_ds,train/normal/IM-0553-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0553-0001-0003.jpeg,0
train,pneu_ds,train/normal/IM-0553-0001.jpeg,0
train,pneu_ds,train/normal/IM-0554-0001.jpeg,0
train,pneu_ds,train/normal/IM-0555-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0555-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0555-0001.jpeg,0
train,pneu_ds,train/normal/IM-0556-0001.jpeg,0
train,pneu_ds,train/normal/IM-0557-0001.jpeg,0
train,pneu_ds,train/normal/IM-0561-0001.jpeg,0
train,pneu_ds,train/normal/IM-0562-0001.jpeg,0
train,pneu_ds,train/normal/IM-0563-0001.jpeg,0
train,pneu_ds,train/normal/IM-0565-0001.jpeg,0
train,pneu_ds,train/normal/IM-0566-0001.jpeg,0
train,pneu_ds,train/normal/IM-0570-0001.jpeg,0
train,pneu_ds,train/normal/IM-0577-0001.jpeg,0
train,pneu_ds,train/normal/IM-0579-0001.jpeg,0
train,pneu_ds,train/normal/IM-0580-0001.jpeg,0
train,pneu_ds,train/normal/IM-0583-0001.jpeg,0
train,pneu_ds,train/normal/IM-0588-0001.jpeg,0
train,pneu_ds,train/normal/IM-0590-0001.jpeg,0
train,pneu_ds,train/normal/IM-0591-0001.jpeg,0
train,pneu_ds,train/normal/IM-0592-0001.jpeg,0
train,pneu_ds,train/normal/IM-0595-0001.jpeg,0
train,pneu_ds,train/normal/IM-0598-0001.jpeg,0
train,pneu_ds,train/normal/IM-0599-0001.jpeg,0
train,pneu_ds,train/normal/IM-0601-0001.jpeg,0
train,pneu_ds,train/normal/IM-0604-0001.jpeg,0
train,pneu_ds,train/normal/IM-0606-0001.jpeg,0
train,pneu_ds,train/normal/IM-0607-0001.jpeg,0
train,pneu_ds,train/normal/IM-0609-0001.jpeg,0
train,pneu_ds,train/normal/IM-0612-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0612-0001.jpeg,0
train,pneu_ds,train/normal/IM-0613-0001.jpeg,0
train,pneu_ds,train/normal/IM-0616-0001.jpeg,0
train,pneu_ds,train/normal/IM-0617-0001.jpeg,0
train,pneu_ds,train/normal/IM-0619-0001.jpeg,0
train,pneu_ds,train/normal/IM-0620-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0620-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0620-0001.jpeg,0
train,pneu_ds,train/normal/IM-0621-0001.jpeg,0
train,pneu_ds,train/normal/IM-0622-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0622-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0622-0001.jpeg,0
train,pneu_ds,train/normal/IM-0623-0001.jpeg,0
train,pneu_ds,train/normal/IM-0625-0001.jpeg,0
train,pneu_ds,train/normal/IM-0626-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0626-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0627-0001.jpeg,0
train,pneu_ds,train/normal/IM-0628-0001.jpeg,0
train,pneu_ds,train/normal/IM-0629-0001-0001.jpeg,0
train,pneu_ds,train/normal/IM-0629-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0629-0001-0003.jpeg,0
train,pneu_ds,train/normal/IM-0629-0001.jpeg,0
train,pneu_ds,train/normal/IM-0630-0001.jpeg,0
train,pneu_ds,train/normal/IM-0632-0001.jpeg,0
train,pneu_ds,train/normal/IM-0635-0001.jpeg,0
train,pneu_ds,train/normal/IM-0636-0001.jpeg,0
train,pneu_ds,train/normal/IM-0637-0001.jpeg,0
train,pneu_ds,train/normal/IM-0640-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0640-0001.jpeg,0
train,pneu_ds,train/normal/IM-0641-0001.jpeg,0
train,pneu_ds,train/normal/IM-0643-0001.jpeg,0
train,pneu_ds,train/normal/IM-0646-0001.jpeg,0
train,pneu_ds,train/normal/IM-0647-0001.jpeg,0
train,pneu_ds,train/normal/IM-0649-0001.jpeg,0
train,pneu_ds,train/normal/IM-0651-0001.jpeg,0
train,pneu_ds,train/normal/IM-0652-0001-0002.jpeg,0
train,pneu_ds,train/normal/IM-0652-0001.jpeg,0
train,pneu_ds,train/normal/IM-0654-0001.jpeg,0
train,pneu_ds,train/normal/IM-0655-0001.jpeg,0
train,pneu_ds,train/normal/IM-0658-0001.jpeg,0
train,pneu_ds,train/normal/IM-0659-0001.jpeg,0
train,pneu_ds,train/normal/IM-0663-0001.jpeg,0
train,pneu_ds,train/normal/IM-0664-0001.jpeg,0
train,pneu_ds,train/normal/IM-0667-0001.jpeg,0
train,pneu_ds,train/normal/IM-0668-0001.jpeg,0
train,pneu_ds,train/normal/IM-0671-0001.jpeg,0
train,pneu_ds,train/normal/IM-0677-0001.jpeg,0
train,pneu_ds,train/normal/IM-0678-0001.jpeg,0
train,pneu_ds,train/normal/IM-0679-0001.jpeg,0
train,pneu_ds,train/normal/IM-0681-0001.jpeg,0
train,pneu_ds,train/normal/IM-0682-0001.jpeg,0
train,pneu_ds,train/normal/IM-0686-0001.jpeg,0
train,pneu_ds,train/normal/IM-0687-0001.jpeg,0
train,pneu_ds,train/normal/IM-0688-0001.jpeg,0
train,pneu_ds,train/normal/IM-0691-0001.jpeg,0
train,pneu_ds,train/normal/IM-0692-0001.jpeg,0
train,pneu_ds,train/normal/IM-0693-0001.jpeg,0
train,pneu_ds,train/normal/IM-0695-0001.jpeg,0
train,pneu_ds,train/normal/IM-0696-0001.jpeg,0
train,pneu_ds,train/normal/IM-0698-0001.jpeg,0
train,pneu_ds,train/normal/IM-0700-0001.jpeg,0
train,pneu_ds,train/normal/IM-0701-0001.jpeg,0
train,pneu_ds,train/normal/IM-0702-0001.jpeg,0
train,pneu_ds,train/normal/IM-0704-0001.jpeg,0
train,pneu_ds,train/normal/IM-0706-0001.jpeg,0
train,pneu_ds,train/normal/IM-0709-0001.jpeg,0
train,pneu_ds,train/normal/IM-0710-0001.jpeg,0
train,pneu_ds,train/normal/IM-0712-0001.jpeg,0
train,pneu_ds,train/normal/IM-0713-0001.jpeg,0
train,pneu_ds,train/normal/IM-0715-0001.jpeg,0
train,pneu_ds,train/normal/IM-0716-0001.jpeg,0
train,pneu_ds,train/normal/IM-0717-0001.jpeg,0
train,pneu_ds,train/normal/IM-0718-0001.jpeg,0
train,pneu_ds,train/normal/IM-0719-0001.jpeg,0
train,pneu_ds,train/normal/IM-0722-0001.jpeg,0
train,pneu_ds,train/normal/IM-0724-0001.jpeg,0
train,pneu_ds,train/normal/IM-0728-0001.jpeg,0
train,pneu_ds,train/normal/IM-0729-0001.jpeg,0
train,pneu_ds,train/normal/IM-0730-0001.jpeg,0
train,pneu_ds,train/normal/IM-0733-0001.jpeg,0
train,pneu_ds,train/normal/IM-0734-0001.jpeg,0
train,pneu_ds,train/normal/IM-0736-0001.jpeg,0
train,pneu_ds,train/normal/IM-0738-0001.jpeg,0
train,pneu_ds,train/normal/IM-0739-0001.jpeg,0
train,pneu_ds,train/normal/IM-0741-0001.jpeg,0
train,pneu_ds,train/normal/IM-0742-0001.jpeg,0
train,pneu_ds,train/normal/IM-0746-0001.jpeg,0
train,pneu_ds,train/normal/IM-0747-0001.jpeg,0
train,pneu_ds,train/normal/IM-0748-0001.jpeg,0
train,pneu_ds,train/normal/IM-0750-0001.jpeg,0
train,pneu_ds,train/normal/IM-0751-0001.jpeg,0
train,pneu_ds,train/normal/IM-0752-0001.jpeg,0
train,pneu_ds,train/normal/IM-0753-0001.jpeg,0
train,pneu_ds,train/normal/IM-0755-0001.jpeg,0
train,pneu_ds,train/normal/IM-0761-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0383-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0384-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0386-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0390-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0391-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0392-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0393-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0394-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0395-0001-0002.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0395-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0396-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0397-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0399-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0401-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0406-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0408-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0409-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0410-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0412-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0413-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0414-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0418-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0424-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0425-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0427-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0428-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0429-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0433-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0437-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0439-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0440-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0441-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0443-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0447-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0449-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0452-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0454-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0455-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0460-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0462-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0464-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0465-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0468-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0474-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0475-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0476-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0479-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0480-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0486-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0487-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0488-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0489-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0490-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0491-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0497-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0499-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0500-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0501-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0502-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0503-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0506-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0507-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0513-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0515-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0521-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0526-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0530-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0535-0001-0002.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0535-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0536-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0537-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0539-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0541-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0547-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0550-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0553-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0555-0001-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0555-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0557-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0563-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0566-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0567-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0569-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0571-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0573-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0575-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0577-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0578-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0583-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0587-0001-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0587-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0592-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0609-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0616-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0617-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0618-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0619-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0620-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0621-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0622-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0623-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0626-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0627-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0633-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0634-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0635-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0641-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0642-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0643-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0647-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0651-0004.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0652-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0654-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0659-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0660-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0662-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0664-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0665-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0666-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0667-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0668-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0672-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0675-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0680-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0682-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0683-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0684-0001-0001.jpeg,0
train,pneu_ds,train/normal/NORMAL2-IM-0687-0001.jpeg,0
